CustomerID,FirstName,LastName,Gender,BirthDate,JoinDate,PurchaseDate,ItemPurchased,QuantityPurchased,PurchaseAmount,Frequency,ReviewGiven
195,Customer195,Last195,Male,2010-11-15,2021-01-28,2021-01-25,Item_10,3,62.38677208815493,Daily,2
195,Customer195,Last195,Male,2010-11-15,2021-01-28,2021-12-24,Item_28,2,159.55405449430478,Monthly,4
196,Customer196,Last196,Female,2000-02-26,2021-07-20,2021-07-01,Item_43,2,110.03484688921839,Monthly,5
196,Customer196,Last196,Female,2000-02-26,2021-07-20,2021-10-28,Item_18,2,50.276673271425324,Daily,5
197,Customer197,Last197,Female,2012-09-12,2021-07-21,2021-04-15,Item_49,2,120.08883087526515,Weekly,1
197,Customer197,Last197,Female,2012-09-12,2021-07-21,2021-02-22,Item_41,4,58.50823969840205,Monthly,4
197,Customer197,Last197,Female,2012-09-12,2021-07-21,2020-04-04,Item_45,1,122.63427841415032,Monthly,1
197,Customer197,Last197,Female,2012-09-12,2021-07-21,2020-06-29,Item_15,1,38.6284604648767,Daily,5
197,Customer197,Last197,Female,2012-09-12,2021-07-21,2020-01-14,Item_8,1,168.2092891759382,Monthly,3
198,Customer198,Last198,Female,2005-04-12,2021-03-24,2021-11-30,Item_9,1,75.74314785251951,Weekly,5
198,Customer198,Last198,Female,2005-04-12,2021-03-24,2020-04-06,Item_33,4,101.06299642949459,Monthly,3
198,Customer198,Last198,Female,2005-04-12,2021-03-24,2021-08-29,Item_14,4,113.07094078667983,Daily,3
198,Customer198,Last198,Female,2005-04-12,2021-03-24,2020-01-07,Item_4,2,78.98913996046198,Weekly,5
198,Customer198,Last198,Female,2005-04-12,2021-03-24,2020-04-01,Item_36,4,79.10169370366664,Weekly,4
199,Customer199,Last199,Male,1992-05-31,2021-02-10,2020-08-13,Item_2,4,121.73109183711504,Daily,1
199,Customer199,Last199,Male,1992-05-31,2021-02-10,2020-04-20,Item_23,2,42.426304124499694,Weekly,5
200,Customer200,Last200,Male,1999-06-14,2020-11-14,2020-03-03,Item_32,1,157.40289980066166,Daily,1
200,Customer200,Last200,Male,1999-06-14,2020-11-14,2020-09-29,Item_40,3,137.18417627727865,Weekly,2
200,Customer200,Last200,Male,1999-06-14,2020-11-14,2021-10-29,Item_27,3,135.21675149869935,Weekly,3
200,Customer200,Last200,Male,1999-06-14,2020-11-14,2020-04-13,Item_23,1,41.09992227840728,Daily,2
